"hotel_id","property_name","neighborhood","category","total_rooms","month","days_in_month","avg_adr","occupancy_pct","avg_revpar","total_rooms_sold","gross_revenue"
318319,"Jubilee Hotel Kensingston","Kensington","Midscale",24,"2024-03-01",1,0.00,0.0,0.00,0.00,0.00
318319,"Jubilee Hotel Kensingston","Kensington","Midscale",24,"2024-04-01",30,0.00,0.0,0.00,0.00,0.00
318319,"Jubilee Hotel Kensingston","Kensington","Midscale",24,"2024-05-01",31,0.00,0.0,0.00,0.00,0.00
318319,"Jubilee Hotel Kensingston","Kensington","Midscale",24,"2024-06-01",30,0.00,0.0,0.00,0.00,0.00
318319,"Jubilee Hotel Kensingston","Kensington","Midscale",24,"2024-07-01",31,0.00,0.0,0.00,0.00,0.00
318319,"Jubilee Hotel Kensingston","Kensington","Midscale",24,"2024-08-01",31,0.00,0.0,0.00,0.00,0.00
318319,"Jubilee Hotel Kensingston","Kensington","Midscale",24,"2024-09-01",30,0.00,0.0,0.00,0.00,0.00
318319,"Jubilee Hotel Kensingston","Kensington","Midscale",24,"2024-10-01",31,0.00,0.0,0.00,0.00,0.00
318319,"Jubilee Hotel Kensingston","Kensington","Midscale",24,"2024-11-01",30,0.00,0.0,0.00,0.00,0.00
318319,"Jubilee Hotel Kensingston","Kensington","Midscale",24,"2024-12-01",31,0.00,0.0,0.00,0.00,0.00
318319,"Jubilee Hotel Kensingston","Kensington","Midscale",24,"2025-01-01",31,0.00,0.0,0.00,0.00,0.00
318319,"Jubilee Hotel Kensingston","Kensington","Midscale",24,"2025-02-01",28,0.00,0.0,0.00,0.00,0.00
318319,"Jubilee Hotel Kensingston","Kensington","Midscale",24,"2025-03-01",31,0.00,0.0,0.00,0.00,0.00
318319,"Jubilee Hotel Kensingston","Kensington","Midscale",24,"2025-04-01",30,0.00,0.0,0.00,0.00,0.00
318319,"Jubilee Hotel Kensingston","Kensington","Midscale",24,"2025-05-01",31,0.00,0.0,0.00,0.00,0.00
318319,"Jubilee Hotel Kensingston","Kensington","Midscale",24,"2025-06-01",30,0.00,0.0,0.00,0.00,0.00
318319,"Jubilee Hotel Kensingston","Kensington","Midscale",24,"2025-07-01",31,0.00,0.0,0.00,0.00,0.00
318319,"Jubilee Hotel Kensingston","Kensington","Midscale",24,"2025-08-01",31,0.00,0.0,0.00,0.00,0.00
318319,"Jubilee Hotel Kensingston","Kensington","Midscale",24,"2025-09-01",30,0.00,0.0,0.00,0.00,0.00
318319,"Jubilee Hotel Kensingston","Kensington","Midscale",24,"2025-10-01",31,0.00,0.0,0.00,0.00,0.00
318319,"Jubilee Hotel Kensingston","Kensington","Midscale",24,"2025-11-01",30,0.00,0.0,0.00,0.00,0.00
318319,"Jubilee Hotel Kensingston","Kensington","Midscale",24,"2025-12-01",31,0.00,0.0,0.00,0.00,0.00
318319,"Jubilee Hotel Kensingston","Kensington","Midscale",24,"2026-01-01",31,0.00,0.0,0.00,0.00,0.00
318319,"Jubilee Hotel Kensingston","Kensington","Midscale",24,"2026-02-01",28,0.00,0.0,0.00,0.00,0.00
318319,"Jubilee Hotel Kensingston","Kensington","Midscale",24,"2026-03-01",31,2.59,0.7,0.45,5.00,400.76
318319,"Jubilee Hotel Kensingston","Kensington","Midscale",24,"2026-04-01",30,54.30,1.9,3.12,14.00,2343.74
318319,"Jubilee Hotel Kensingston","Kensington","Midscale",24,"2026-05-01",31,0.00,0.0,0.00,0.00,0.00
318319,"Jubilee Hotel Kensingston","Kensington","Midscale",24,"2026-06-01",30,5.24,0.1,0.21,1.00,157.25
318319,"Jubilee Hotel Kensingston","Kensington","Midscale",24,"2026-07-01",31,17.25,0.4,0.69,3.00,534.65
318319,"Jubilee Hotel Kensingston","Kensington","Midscale",24,"2026-08-01",31,91.64,3.9,5.04,29.00,3908.03
318319,"Jubilee Hotel Kensingston","Kensington","Midscale",24,"2026-09-01",30,0.00,0.0,0.00,0.00,0.00
318319,"Jubilee Hotel Kensingston","Kensington","Midscale",24,"2026-10-01",31,0.00,0.0,0.00,0.00,0.00
318319,"Jubilee Hotel Kensingston","Kensington","Midscale",24,"2026-11-01",30,0.00,0.0,0.00,0.00,0.00
318319,"Jubilee Hotel Kensingston","Kensington","Midscale",24,"2026-12-01",31,0.00,0.0,0.00,0.00,0.00
318319,"Jubilee Hotel Kensingston","Kensington","Midscale",24,"2027-01-01",31,0.00,0.0,0.00,0.00,0.00
318319,"Jubilee Hotel Kensingston","Kensington","Midscale",24,"2027-02-01",28,0.00,0.0,0.00,0.00,0.00
318319,"Jubilee Hotel Kensingston","Kensington","Midscale",24,"2027-03-01",31,0.00,0.0,0.00,0.00,0.00
318319,"Jubilee Hotel Kensingston","Kensington","Midscale",24,"2027-04-01",2,0.00,0.0,0.00,0.00,0.00
230719,"Jubilee Hotel Victoria","Pimlico","Upper Midscale",26,"2024-03-01",1,123.82,73.1,88.35,19.00,2352.65
230719,"Jubilee Hotel Victoria","Pimlico","Upper Midscale",26,"2024-04-01",30,142.82,84.2,122.45,657.00,94658.64
230719,"Jubilee Hotel Victoria","Pimlico","Upper Midscale",26,"2024-05-01",31,150.96,92.3,140.14,744.00,112705.30
230719,"Jubilee Hotel Victoria","Pimlico","Upper Midscale",26,"2024-06-01",30,191.10,88.8,171.04,693.00,133918.96
230719,"Jubilee Hotel Victoria","Pimlico","Upper Midscale",26,"2024-07-01",31,192.12,92.8,178.93,748.00,144058.23
230719,"Jubilee Hotel Victoria","Pimlico","Upper Midscale",26,"2024-08-01",31,161.27,90.6,146.88,730.00,118175.76
230719,"Jubilee Hotel Victoria","Pimlico","Upper Midscale",26,"2024-09-01",30,171.14,89.1,154.91,695.00,119593.76
230719,"Jubilee Hotel Victoria","Pimlico","Upper Midscale",26,"2024-10-01",31,176.22,89.3,156.65,720.00,127302.28
230719,"Jubilee Hotel Victoria","Pimlico","Upper Midscale",26,"2024-11-01",30,159.75,88.7,139.94,692.00,111904.28
230719,"Jubilee Hotel Victoria","Pimlico","Upper Midscale",26,"2024-12-01",31,196.82,75.4,145.92,608.00,121982.10
230719,"Jubilee Hotel Victoria","Pimlico","Upper Midscale",26,"2025-01-01",31,126.67,56.6,72.54,456.00,59206.86
230719,"Jubilee Hotel Victoria","Pimlico","Upper Midscale",26,"2025-02-01",28,136.50,63.0,87.94,459.00,64017.43
230719,"Jubilee Hotel Victoria","Pimlico","Upper Midscale",26,"2025-03-01",31,143.39,72.5,106.02,584.00,85454.88
230719,"Jubilee Hotel Victoria","Pimlico","Upper Midscale",26,"2025-04-01",30,146.75,66.7,100.00,520.00,78003.78
230719,"Jubilee Hotel Victoria","Pimlico","Upper Midscale",26,"2025-05-01",31,157.35,82.5,131.56,665.00,106037.45
230719,"Jubilee Hotel Victoria","Pimlico","Upper Midscale",26,"2025-06-01",30,176.08,91.5,163.09,714.00,127213.56
230719,"Jubilee Hotel Victoria","Pimlico","Upper Midscale",26,"2025-07-01",31,182.77,95.3,175.35,768.00,141330.89
230719,"Jubilee Hotel Victoria","Pimlico","Upper Midscale",26,"2025-08-01",31,158.23,90.2,143.83,727.00,115928.44
230719,"Jubilee Hotel Victoria","Pimlico","Upper Midscale",26,"2025-09-01",30,180.35,90.3,163.69,704.00,127675.44
230719,"Jubilee Hotel Victoria","Pimlico","Upper Midscale",26,"2025-10-01",31,177.17,90.2,160.91,727.00,129691.26
230719,"Jubilee Hotel Victoria","Pimlico","Upper Midscale",26,"2025-11-01",30,170.47,87.2,151.31,680.00,118021.27
230719,"Jubilee Hotel Victoria","Pimlico","Upper Midscale",26,"2025-12-01",31,187.13,80.3,153.90,647.00,124040.16
230719,"Jubilee Hotel Victoria","Pimlico","Upper Midscale",26,"2026-01-01",31,118.43,52.6,61.58,424.00,49634.12
230719,"Jubilee Hotel Victoria","Pimlico","Upper Midscale",26,"2026-02-01",28,110.23,85.2,95.04,620.00,69189.90
230719,"Jubilee Hotel Victoria","Pimlico","Upper Midscale",26,"2026-03-01",31,125.26,71.3,90.51,575.00,72953.76
230719,"Jubilee Hotel Victoria","Pimlico","Upper Midscale",26,"2026-04-01",30,167.99,34.5,57.54,269.00,44881.96
230719,"Jubilee Hotel Victoria","Pimlico","Upper Midscale",26,"2026-05-01",31,194.25,19.2,38.54,155.00,31063.82
230719,"Jubilee Hotel Victoria","Pimlico","Upper Midscale",26,"2026-06-01",30,208.44,25.4,52.93,198.00,41453.80
230719,"Jubilee Hotel Victoria","Pimlico","Upper Midscale",26,"2026-07-01",31,206.61,20.5,44.33,165.00,35727.14
230719,"Jubilee Hotel Victoria","Pimlico","Upper Midscale",26,"2026-08-01",31,204.77,7.8,17.39,63.00,14886.26
230719,"Jubilee Hotel Victoria","Pimlico","Upper Midscale",26,"2026-09-01",30,152.94,12.4,20.72,97.00,16165.37
230719,"Jubilee Hotel Victoria","Pimlico","Upper Midscale",26,"2026-10-01",31,66.69,0.9,2.57,7.00,2067.46
230719,"Jubilee Hotel Victoria","Pimlico","Upper Midscale",26,"2026-11-01",30,49.78,0.8,2.37,6.00,1850.39
230719,"Jubilee Hotel Victoria","Pimlico","Upper Midscale",26,"2026-12-01",31,0.00,0.0,0.00,0.00,0.00
230719,"Jubilee Hotel Victoria","Pimlico","Upper Midscale",26,"2027-01-01",31,50.12,0.9,1.93,7.00,1553.57
230719,"Jubilee Hotel Victoria","Pimlico","Upper Midscale",26,"2027-02-01",28,10.70,0.3,0.41,2.00,299.52
230719,"Jubilee Hotel Victoria","Pimlico","Upper Midscale",26,"2027-03-01",31,0.00,0.0,0.00,0.00,0.00
230719,"Jubilee Hotel Victoria","Pimlico","Upper Midscale",26,"2027-04-01",2,0.00,0.0,0.00,0.00,0.00
318302,"Lancaster Court Hotel","Paddington","Economy",41,"2024-03-01",1,83.51,82.9,69.25,34.00,2839.28
318302,"Lancaster Court Hotel","Paddington","Economy",41,"2024-04-01",30,94.61,79.6,75.86,979.00,93313.66
318302,"Lancaster Court Hotel","Paddington","Economy",41,"2024-05-01",31,98.09,85.9,85.19,1092.00,108280.12
318302,"Lancaster Court Hotel","Paddington","Economy",41,"2024-06-01",30,114.25,86.3,99.72,1062.00,122657.76
318302,"Lancaster Court Hotel","Paddington","Economy",41,"2024-07-01",31,120.41,83.0,101.25,1055.00,128686.60
318302,"Lancaster Court Hotel","Paddington","Economy",41,"2024-08-01",31,92.75,87.3,81.55,1109.00,103652.02
318302,"Lancaster Court Hotel","Paddington","Economy",41,"2024-09-01",30,92.08,81.5,76.26,1002.00,93800.00
318302,"Lancaster Court Hotel","Paddington","Economy",41,"2024-10-01",31,100.22,86.2,87.08,1096.00,110683.25
318302,"Lancaster Court Hotel","Paddington","Economy",41,"2024-11-01",30,104.13,82.0,87.37,1008.00,107468.36
318302,"Lancaster Court Hotel","Paddington","Economy",41,"2024-12-01",31,120.83,78.3,97.61,995.00,124063.98
318302,"Lancaster Court Hotel","Paddington","Economy",41,"2025-01-01",31,77.48,57.9,45.80,736.00,58209.19
318302,"Lancaster Court Hotel","Paddington","Economy",41,"2025-02-01",28,80.45,70.4,57.41,808.00,65901.55
318302,"Lancaster Court Hotel","Paddington","Economy",41,"2025-03-01",31,80.67,77.1,63.37,980.00,80548.03
318302,"Lancaster Court Hotel","Paddington","Economy",41,"2025-04-01",30,89.19,77.6,70.58,954.00,86815.43
318302,"Lancaster Court Hotel","Paddington","Economy",41,"2025-05-01",31,93.14,83.3,78.64,1060.00,100032.28
318302,"Lancaster Court Hotel","Paddington","Economy",41,"2025-06-01",30,108.80,89.3,98.92,1098.00,121671.70
318302,"Lancaster Court Hotel","Paddington","Economy",41,"2025-07-01",31,117.86,82.4,99.18,1047.00,126056.77
318302,"Lancaster Court Hotel","Paddington","Economy",41,"2025-08-01",31,91.18,73.4,67.37,933.00,85621.12
318302,"Lancaster Court Hotel","Paddington","Economy",41,"2025-09-01",30,103.77,89.1,93.42,1096.00,114908.77
318302,"Lancaster Court Hotel","Paddington","Economy",41,"2025-10-01",31,105.04,84.3,89.58,1071.00,113856.84
318302,"Lancaster Court Hotel","Paddington","Economy",41,"2025-11-01",30,100.19,82.8,84.67,1019.00,104141.53
318302,"Lancaster Court Hotel","Paddington","Economy",41,"2025-12-01",31,118.91,72.9,89.35,927.00,113656.28
318302,"Lancaster Court Hotel","Paddington","Economy",41,"2026-01-01",31,77.32,31.1,25.09,395.00,31890.26
318302,"Lancaster Court Hotel","Paddington","Economy",41,"2026-02-01",28,67.58,61.1,42.04,701.00,48875.09
318302,"Lancaster Court Hotel","Paddington","Economy",41,"2026-03-01",31,78.39,57.0,44.54,724.00,57989.86
318302,"Lancaster Court Hotel","Paddington","Economy",41,"2026-04-01",30,97.78,42.0,40.89,516.00,50923.74
318302,"Lancaster Court Hotel","Paddington","Economy",41,"2026-05-01",31,107.18,23.4,24.59,297.00,32337.05
318302,"Lancaster Court Hotel","Paddington","Economy",41,"2026-06-01",30,121.05,18.7,23.22,230.00,29257.54
318302,"Lancaster Court Hotel","Paddington","Economy",41,"2026-07-01",31,122.72,8.0,10.74,102.00,13986.66
318302,"Lancaster Court Hotel","Paddington","Economy",41,"2026-08-01",31,79.88,3.6,3.77,46.00,4913.72
318302,"Lancaster Court Hotel","Paddington","Economy",41,"2026-09-01",30,75.75,2.4,2.70,30.00,3404.98
318302,"Lancaster Court Hotel","Paddington","Economy",41,"2026-10-01",31,11.53,0.2,0.27,3.00,357.49
318302,"Lancaster Court Hotel","Paddington","Economy",41,"2026-11-01",30,0.00,0.0,0.00,0.00,0.00
318302,"Lancaster Court Hotel","Paddington","Economy",41,"2026-12-01",31,0.00,0.0,0.00,0.00,0.00
318302,"Lancaster Court Hotel","Paddington","Economy",41,"2027-01-01",31,0.00,0.0,0.00,0.00,0.00
318302,"Lancaster Court Hotel","Paddington","Economy",41,"2027-02-01",28,0.00,0.0,0.00,0.00,0.00
318302,"Lancaster Court Hotel","Paddington","Economy",41,"2027-03-01",31,0.00,0.0,0.00,0.00,0.00
318302,"Lancaster Court Hotel","Paddington","Economy",41,"2027-04-01",2,0.00,0.0,0.00,0.00,0.00
315431,"London Homes (Aldgate)","Whitechapel","Upper Midscale",11,"2024-03-01",1,125.44,72.7,91.23,8.00,1003.48
315431,"London Homes (Aldgate)","Whitechapel","Upper Midscale",11,"2024-04-01",30,150.15,82.1,125.66,271.00,41467.00
315431,"London Homes (Aldgate)","Whitechapel","Upper Midscale",11,"2024-05-01",31,167.69,80.1,135.40,273.00,46171.00
315431,"London Homes (Aldgate)","Whitechapel","Upper Midscale",11,"2024-06-01",30,196.16,77.3,153.25,255.00,50574.00
315431,"London Homes (Aldgate)","Whitechapel","Upper Midscale",11,"2024-07-01",31,79.86,28.4,51.44,97.00,17541.59
315431,"London Homes (Aldgate)","Whitechapel","Upper Midscale",11,"2024-08-01",31,157.80,85.3,134.43,291.00,45841.25
315431,"London Homes (Aldgate)","Whitechapel","Upper Midscale",11,"2024-09-01",30,149.11,82.7,124.19,273.00,40981.18
315431,"London Homes (Aldgate)","Whitechapel","Upper Midscale",11,"2024-10-01",31,175.10,84.2,149.32,287.00,50916.84
315431,"London Homes (Aldgate)","Whitechapel","Upper Midscale",11,"2024-11-01",30,168.62,75.5,131.90,249.00,43526.56
315431,"London Homes (Aldgate)","Whitechapel","Upper Midscale",11,"2024-12-01",31,185.24,76.2,147.86,260.00,50421.96
315431,"London Homes (Aldgate)","Whitechapel","Upper Midscale",11,"2025-01-01",31,120.87,68.0,85.70,232.00,29222.12
315431,"London Homes (Aldgate)","Whitechapel","Upper Midscale",11,"2025-02-01",28,119.54,82.8,101.92,255.00,31392.42
315431,"London Homes (Aldgate)","Whitechapel","Upper Midscale",11,"2025-03-01",31,125.91,82.1,107.23,280.00,36566.86
315431,"London Homes (Aldgate)","Whitechapel","Upper Midscale",11,"2025-04-01",30,145.73,85.8,127.51,283.00,42077.53
315431,"London Homes (Aldgate)","Whitechapel","Upper Midscale",11,"2025-05-01",31,147.28,80.1,118.92,273.00,40551.47
315431,"London Homes (Aldgate)","Whitechapel","Upper Midscale",11,"2025-06-01",30,166.87,86.4,145.75,285.00,48097.69
315431,"London Homes (Aldgate)","Whitechapel","Upper Midscale",11,"2025-07-01",31,170.82,83.9,142.91,286.00,48733.36
315431,"London Homes (Aldgate)","Whitechapel","Upper Midscale",11,"2025-08-01",31,171.32,79.5,138.33,271.00,47171.39
315431,"London Homes (Aldgate)","Whitechapel","Upper Midscale",11,"2025-09-01",30,169.99,78.2,135.17,258.00,44605.80
315431,"London Homes (Aldgate)","Whitechapel","Upper Midscale",11,"2025-10-01",31,165.31,79.2,131.66,270.00,44897.09
315431,"London Homes (Aldgate)","Whitechapel","Upper Midscale",11,"2025-11-01",30,149.45,73.0,112.15,241.00,37008.17
315431,"London Homes (Aldgate)","Whitechapel","Upper Midscale",11,"2025-12-01",31,187.06,65.7,135.51,224.00,46209.77
315431,"London Homes (Aldgate)","Whitechapel","Upper Midscale",11,"2026-01-01",31,116.34,23.5,34.37,80.00,11720.22
315431,"London Homes (Aldgate)","Whitechapel","Upper Midscale",11,"2026-02-01",28,112.04,65.9,76.05,203.00,23423.02
315431,"London Homes (Aldgate)","Whitechapel","Upper Midscale",11,"2026-03-01",31,100.54,73.3,74.54,250.00,25418.76
315431,"London Homes (Aldgate)","Whitechapel","Upper Midscale",11,"2026-04-01",30,109.34,18.2,30.72,60.00,10773.80
315431,"London Homes (Aldgate)","Whitechapel","Upper Midscale",11,"2026-05-01",31,138.04,11.1,23.27,38.00,7934.34
315431,"London Homes (Aldgate)","Whitechapel","Upper Midscale",11,"2026-06-01",30,74.40,7.6,13.77,25.00,4544.14
315431,"London Homes (Aldgate)","Whitechapel","Upper Midscale",11,"2026-07-01",31,15.62,1.2,1.42,4.00,484.28
315431,"London Homes (Aldgate)","Whitechapel","Upper Midscale",11,"2026-08-01",31,67.84,11.4,15.47,39.00,5276.32
315431,"London Homes (Aldgate)","Whitechapel","Upper Midscale",11,"2026-09-01",30,0.00,0.0,0.00,0.00,0.00
315431,"London Homes (Aldgate)","Whitechapel","Upper Midscale",11,"2026-10-01",31,0.00,0.0,0.00,0.00,0.00
315431,"London Homes (Aldgate)","Whitechapel","Upper Midscale",11,"2026-11-01",30,0.00,0.0,0.00,0.00,0.00
315431,"London Homes (Aldgate)","Whitechapel","Upper Midscale",11,"2026-12-01",31,0.00,0.0,0.00,0.00,0.00
315431,"London Homes (Aldgate)","Whitechapel","Upper Midscale",11,"2027-01-01",31,0.00,0.0,0.00,0.00,0.00
315431,"London Homes (Aldgate)","Whitechapel","Upper Midscale",11,"2027-02-01",28,0.00,0.0,0.00,0.00,0.00
315431,"London Homes (Aldgate)","Whitechapel","Upper Midscale",11,"2027-03-01",31,0.00,0.0,0.00,0.00,0.00
315431,"London Homes (Aldgate)","Whitechapel","Upper Midscale",11,"2027-04-01",2,0.00,0.0,0.00,0.00,0.00
318298,"London Suites","Stepney","Midscale",4,"2024-03-01",1,0.00,0.0,0.00,0.00,0.00
318298,"London Suites","Stepney","Midscale",4,"2024-04-01",30,62.27,24.2,19.20,29.00,2304.00
318298,"London Suites","Stepney","Midscale",4,"2024-05-01",31,69.90,70.2,52.90,87.00,6559.20
318298,"London Suites","Stepney","Midscale",4,"2024-06-01",30,76.55,59.2,47.42,71.00,5690.40
318298,"London Suites","Stepney","Midscale",4,"2024-07-01",31,0.00,0.8,0.00,1.00,0.00
318298,"London Suites","Stepney","Midscale",4,"2024-08-01",31,16.87,9.7,6.20,12.00,768.22
318298,"London Suites","Stepney","Midscale",4,"2024-09-01",30,50.23,51.7,36.65,62.00,4397.43
318298,"London Suites","Stepney","Midscale",4,"2024-10-01",31,50.46,63.7,36.84,79.00,4568.66
318298,"London Suites","Stepney","Midscale",4,"2024-11-01",30,58.92,63.3,40.53,76.00,4864.02
318298,"London Suites","Stepney","Midscale",4,"2024-12-01",31,52.10,52.4,44.35,65.00,5499.99
318298,"London Suites","Stepney","Midscale",4,"2025-01-01",31,9.30,5.6,4.03,7.00,499.13
318298,"London Suites","Stepney","Midscale",4,"2025-02-01",28,9.58,9.8,3.58,11.00,401.04
318298,"London Suites","Stepney","Midscale",4,"2025-03-01",31,35.71,26.6,13.35,33.00,1655.41
318298,"London Suites","Stepney","Midscale",4,"2025-04-01",30,38.44,36.7,18.51,44.00,2220.94
318298,"London Suites","Stepney","Midscale",4,"2025-05-01",31,52.32,66.1,37.96,82.00,4706.45
318298,"London Suites","Stepney","Midscale",4,"2025-06-01",30,64.88,80.0,53.70,96.00,6443.69
318298,"London Suites","Stepney","Midscale",4,"2025-07-01",31,64.94,72.6,49.63,90.00,6154.33
318298,"London Suites","Stepney","Midscale",4,"2025-08-01",31,49.30,48.4,29.43,60.00,3649.47
318298,"London Suites","Stepney","Midscale",4,"2025-09-01",30,62.11,85.8,57.13,103.00,6855.53
318298,"London Suites","Stepney","Midscale",4,"2025-10-01",31,68.34,83.1,56.78,103.00,7040.96
318298,"London Suites","Stepney","Midscale",4,"2025-11-01",30,66.58,84.2,56.58,101.00,6789.82
318298,"London Suites","Stepney","Midscale",4,"2025-12-01",31,67.27,73.4,51.84,91.00,6428.21
318298,"London Suites","Stepney","Midscale",4,"2026-01-01",31,51.26,34.7,22.67,43.00,2811.19
318298,"London Suites","Stepney","Midscale",4,"2026-02-01",28,52.27,48.2,26.68,54.00,2987.93
318298,"London Suites","Stepney","Midscale",4,"2026-03-01",31,56.04,37.1,24.97,46.00,3096.25
318298,"London Suites","Stepney","Midscale",4,"2026-04-01",30,60.04,33.3,23.98,40.00,2877.31
318298,"London Suites","Stepney","Midscale",4,"2026-05-01",31,44.39,20.2,16.77,25.00,2078.96
318298,"London Suites","Stepney","Midscale",4,"2026-06-01",30,18.70,5.0,5.78,6.00,693.84
318298,"London Suites","Stepney","Midscale",4,"2026-07-01",31,13.36,4.8,6.77,6.00,839.28
318298,"London Suites","Stepney","Midscale",4,"2026-08-01",31,25.21,10.5,12.27,13.00,1521.08
318298,"London Suites","Stepney","Midscale",4,"2026-09-01",30,25.76,7.5,11.57,9.00,1388.42
318298,"London Suites","Stepney","Midscale",4,"2026-10-01",31,10.95,4.0,2.74,5.00,339.30
318298,"London Suites","Stepney","Midscale",4,"2026-11-01",30,0.00,0.0,0.00,0.00,0.00
318298,"London Suites","Stepney","Midscale",4,"2026-12-01",31,0.00,0.0,0.00,0.00,0.00
318298,"London Suites","Stepney","Midscale",4,"2027-01-01",31,6.67,3.2,1.67,4.00,206.86
318298,"London Suites","Stepney","Midscale",4,"2027-02-01",28,0.00,0.0,0.00,0.00,0.00
318298,"London Suites","Stepney","Midscale",4,"2027-03-01",31,0.00,0.0,0.00,0.00,0.00
318298,"London Suites","Stepney","Midscale",4,"2027-04-01",2,0.00,0.0,0.00,0.00,0.00
318307,"Maiden Oval","Oval","Midscale",38,"2024-03-01",1,0.00,53.8,0.00,21.00,0.00
318307,"Maiden Oval","Oval","Midscale",38,"2024-04-01",30,0.00,25.9,0.00,303.00,0.00
318307,"Maiden Oval","Oval","Midscale",38,"2024-05-01",31,0.00,72.5,0.00,877.00,0.00
318307,"Maiden Oval","Oval","Midscale",38,"2024-06-01",30,0.00,69.7,0.00,815.00,0.00
318307,"Maiden Oval","Oval","Midscale",38,"2024-07-01",31,0.00,65.3,0.00,790.00,0.00
318307,"Maiden Oval","Oval","Midscale",38,"2024-08-01",31,0.00,39.5,0.00,478.00,0.00
318307,"Maiden Oval","Oval","Midscale",38,"2024-09-01",30,0.00,64.4,0.00,754.00,0.00
318307,"Maiden Oval","Oval","Midscale",38,"2024-10-01",31,0.00,57.2,0.00,691.00,0.00
318307,"Maiden Oval","Oval","Midscale",38,"2024-11-01",30,0.00,64.2,0.00,751.00,0.00
318307,"Maiden Oval","Oval","Midscale",38,"2024-12-01",31,0.00,66.7,0.00,806.00,0.00
318307,"Maiden Oval","Oval","Midscale",38,"2025-01-01",31,0.00,68.2,0.00,824.00,0.00
318307,"Maiden Oval","Oval","Midscale",38,"2025-02-01",28,0.00,63.7,0.00,696.00,0.00
318307,"Maiden Oval","Oval","Midscale",38,"2025-03-01",31,0.00,59.9,0.00,724.00,0.00
318307,"Maiden Oval","Oval","Midscale",38,"2025-04-01",30,0.00,65.6,0.00,768.00,0.00
318307,"Maiden Oval","Oval","Midscale",38,"2025-05-01",31,0.00,77.3,0.00,935.00,0.00
318307,"Maiden Oval","Oval","Midscale",38,"2025-06-01",30,0.00,63.1,0.00,738.00,0.00
318307,"Maiden Oval","Oval","Midscale",38,"2025-07-01",31,0.00,73.9,0.00,894.00,0.00
318307,"Maiden Oval","Oval","Midscale",38,"2025-08-01",31,0.00,74.0,0.00,895.00,0.00
318307,"Maiden Oval","Oval","Midscale",38,"2025-09-01",30,0.00,74.5,0.00,872.00,0.00
318307,"Maiden Oval","Oval","Midscale",38,"2025-10-01",31,0.00,73.0,0.00,883.00,0.00
318307,"Maiden Oval","Oval","Midscale",38,"2025-11-01",30,0.00,90.7,0.00,1061.00,0.00
318307,"Maiden Oval","Oval","Midscale",38,"2025-12-01",31,117.14,56.1,73.98,693.00,87151.04
318307,"Maiden Oval","Oval","Midscale",38,"2026-01-01",31,76.43,64.7,49.70,762.00,58545.20
318307,"Maiden Oval","Oval","Midscale",38,"2026-02-01",28,69.73,90.2,62.87,960.00,66893.70
318307,"Maiden Oval","Oval","Midscale",38,"2026-03-01",31,71.43,96.9,69.38,1142.00,81878.79
318307,"Maiden Oval","Oval","Midscale",38,"2026-04-01",30,89.87,51.8,47.42,591.00,54148.92
318307,"Maiden Oval","Oval","Midscale",38,"2026-05-01",31,90.94,8.7,9.68,103.00,11404.01
318307,"Maiden Oval","Oval","Midscale",38,"2026-06-01",30,105.40,7.0,9.61,80.00,11086.14
318307,"Maiden Oval","Oval","Midscale",38,"2026-07-01",31,107.35,5.6,6.73,66.00,8970.13
318307,"Maiden Oval","Oval","Midscale",38,"2026-08-01",31,97.65,4.2,5.47,50.00,6445.69
318307,"Maiden Oval","Oval","Midscale",38,"2026-09-01",30,65.25,1.5,1.94,17.00,2206.48
318307,"Maiden Oval","Oval","Midscale",38,"2026-10-01",31,17.60,0.3,0.46,4.00,545.52
318307,"Maiden Oval","Oval","Midscale",38,"2026-11-01",30,12.58,1.8,1.19,20.00,1277.69
318307,"Maiden Oval","Oval","Midscale",38,"2026-12-01",31,0.00,0.0,0.00,0.00,0.00
318307,"Maiden Oval","Oval","Midscale",38,"2027-01-01",31,0.00,0.0,0.00,0.00,0.00
318307,"Maiden Oval","Oval","Midscale",38,"2027-02-01",28,0.00,0.0,0.00,0.00,0.00
318307,"Maiden Oval","Oval","Midscale",38,"2027-03-01",31,0.00,0.0,0.00,0.00,0.00
318307,"Maiden Oval","Oval","Midscale",38,"2027-04-01",2,0.00,0.0,0.00,0.00,0.00
318329,"Mason & Fifth, Belsize Park","Belsize Park","Upper Midscale",,"2024-03-01",1,0.00,,0.00,0.00,0.00
318329,"Mason & Fifth, Belsize Park","Belsize Park","Upper Midscale",,"2024-04-01",30,0.00,,0.00,0.00,0.00
318329,"Mason & Fifth, Belsize Park","Belsize Park","Upper Midscale",,"2024-05-01",31,0.00,,0.00,0.00,0.00
318329,"Mason & Fifth, Belsize Park","Belsize Park","Upper Midscale",,"2024-06-01",30,0.00,,0.00,0.00,0.00
318329,"Mason & Fifth, Belsize Park","Belsize Park","Upper Midscale",,"2024-07-01",31,0.00,,0.00,0.00,0.00
318329,"Mason & Fifth, Belsize Park","Belsize Park","Upper Midscale",,"2024-08-01",31,0.00,,0.00,0.00,0.00
318329,"Mason & Fifth, Belsize Park","Belsize Park","Upper Midscale",,"2024-09-01",30,0.00,,0.00,0.00,0.00
318329,"Mason & Fifth, Belsize Park","Belsize Park","Upper Midscale",,"2024-10-01",30,0.00,,0.00,0.00,0.00
